case_id,k,out_real,out_imag,energy
828,55,1419,-1272,3631545
828,56,-53,-2641,6977690
828,57,971,355,1068866
828,58,-2180,354,4877716
828,59,3637,-250,13290269
828,60,-456,1620,2832336
828,61,-2279,50,5196341
828,62,845,2653,7752434
828,63,-1120,-1258,2836964
829,0,-2319,820,6050161
829,1,2998,-2053,13202813
829,2,2393,1794,8944885
829,3,-3243,-866,11267005
829,4,4322,877,19448813
829,5,3207,5356,38971585
829,6,-7258,-4984,77518820
829,7,6174,2034,42255432
829,8,4993,-3430,36694949
829,9,1102,8466,72887560
829,10,-748,224,609680
829,11,3520,-5830,46379300
829,12,2212,-546,5191060
829,13,-1323,-5946,37105245
829,14,7607,-3722,71719733
829,15,-8650,3265,85482725
829,16,-3307,6044,47466185
829,17,2228,4975,29714609
829,18,-388,-464,365840
829,19,2985,2611,15727546
829,20,-5728,3896,47988800
829,21,-805,9097,83403434
829,22,5349,-1789,31812322
829,23,-6394,6300,80573236
829,24,-1305,-5307,29867274
829,25,-2080,5665,36418625
829,26,982,-1764,4076020
829,27,1821,-4691,25321522
829,28,247,959,980690
829,29,177,640,440929
829,30,-38,591,350725
829,31,-204,-139,60937
829,32,825,126,696501
829,33,176,422,209060
829,34,969,-83,945850
829,35,1217,748,2040593
829,36,-1282,-267,1714813
829,37,-736,-64,545792
829,38,-878,546,1069000
829,39,-165,-1372,1909609
829,40,389,1275,1776946
829,41,-1525,-746,2882141
829,42,-1664,856,3501632
829,43,1067,-745,1693514
829,44,-635,-226,454301
829,45,-144,-69,25497
829,46,-780,336,721296
829,47,-265,768,660049
829,48,505,-445,453050
829,49,907,963,1750018
829,50,347,-399,279610
829,51,-49,-190,38501
829,52,-287,-277,159098
829,53,-51,-109,14482
829,54,599,446,557717
829,55,1065,-1585,3646450
829,56,-630,394,552136
829,57,1447,154,2117525
829,58,-105,-277,87754
829,59,572,1204,1776800
829,60,-2833,1847,11437298
829,61,1829,-2950,12047741
829,62,-181,2618,6886685
829,63,826,1407,2661925
830,0,748,5139,26968825
830,1,-2406,-2630,12705736
830,2,1168,1969,5241185
830,3,3728,5165,40575209
830,4,-6710,-3956,60674036
830,5,65,-11913,141923794
830,6,-2816,-3875,22945481
830,7,3166,-2818,17964680
830,8,4216,1632,20438080
830,9,-328,-1903,3728993
830,10,-2246,462,5257960
830,11,-5798,-845,34330829
830,12,6503,-678,42748693
830,13,5522,-307,30586733
830,14,-6353,-1729,43350050
830,15,2267,2925,13694914
830,16,-3676,5272,41306960
830,17,-2486,-4378,25347080
830,18,-4354,-68,18961940
830,19,-6846,-4948,71350420
830,20,-141,-6096,37181097
830,21,5469,3689,43518682
830,22,-2697,5353,35928418
830,23,2850,-678,8582184
830,24,2928,7109,59111065
830,25,2650,-3318,18031624
830,26,8289,-1904,72332737
830,27,3387,4861,35101090
830,28,937,319,979730
830,29,244,1423,2084465
830,30,-661,-128,453305
830,31,-568,-185,356849
830,32,-1009,-255,1083106
830,33,108,120,26064
830,34,1374,-18,1888200
830,35,-598,160,383204
830,36,-36,-398,159700
830,37,-817,-715,1178714
830,38,1289,-349,1783322
830,39,-356,733,664025
830,40,412,356,296480
830,41,348,-380,265504
830,42,-255,-64,69121
830,43,-583,497,586898
830,44,164,599,385697
830,45,-684,1731,3464217
830,46,-473,-521,495170
830,47,742,366,684520
830,48,191,1379,1938122
830,49,-152,-399,182305
830,50,144,164,47632
830,51,-101,-431,195962
830,52,722,-158,546248
830,53,614,865,1125221
830,54,-292,384,232720
830,55,-2690,-1662,9998344
830,56,2753,-1727,10561538
830,57,-1242,629,1938205
830,58,-1792,1097,4414673
830,59,365,-2299,5418626
830,60,3612,-756,13618080
830,61,1805,-1844,6658361
830,62,891,1215,2270106
830,63,-1101,2461,7268722
831,0,-4193,-422,17759333
831,1,4878,-941,24680365
831,2,-1427,-5944,37367465
831,3,-1668,-2859,10956105
831,4,-2067,1446,6363405
831,5,-11851,-755,141016226
831,6,5027,-7482,81251053
831,7,991,-2571,7592122
831,8,-827,-4466,20629085
831,9,-2766,7155,58844781
831,10,2149,1743,7656250
831,11,4193,1862,21048293
831,12,-1534,-165,2380381
831,13,4624,-3934,36857732
831,14,2056,-2172,8944720
831,15,-657,2418,6278373
831,16,5136,-1662,29140740
831,17,-2696,2559,13816897
831,18,-7465,735,56266450
831,19,-664,1083,1613785
831,20,-10,1410,1988200
831,21,-1315,-2875,9994850
831,22,6493,-724,42683225
831,23,3274,3646,24012392
831,24,-325,8029,64570466
831,25,-369,4270,18369061
831,26,-434,-14940,223391956
831,27,3879,-3700,28736641
831,28,131,174,47437
831,29,835,-978,1653709
831,30,-643,578,747533
831,31,-916,916,1678112
831,32,-315,177,130554
831,33,-419,-191,212042
831,34,1403,249,2030410
831,35,76,-24,6352
831,36,-478,890,1020584
831,37,865,1250,2310725
831,38,246,12,60660
831,39,760,-802,1220804
831,40,-1532,-110,2359124
831,41,-490,449,441701
831,42,-148,-136,40400
831,43,1347,482,2046733
831,44,-193,957,953098
831,45,-914,-441,1029877
831,46,-495,321,348066
831,47,669,-1152,1774665
831,48,415,565,491450
831,49,50,-97,11909
831,50,168,-26,28900
831,51,359,-296,216497
831,52,122,-383,161573
831,53,-421,-371,314882
831,54,57,-275,78874
831,55,-438,-1019,1230205
831,56,-32,1494,2233060
831,57,2622,-966,7808040
831,58,1886,-2665,10659221
831,59,-225,-1307,1758874
831,60,-1487,-2333,7654058
831,61,2008,2656,11086400
831,62,625,489,629746
831,63,2174,-435,4915501
832,0,1233,448,1720993
832,1,-4528,9055,102495809
832,2,-5313,-9017,109534258
832,3,-2304,-3351,16537617
832,4,1375,-1495,4125650
832,5,2985,59,8913706
832,6,-938,4893,24821293
832,7,-1997,-1816,7285865
832,8,-3367,2552,17849393
832,9,2074,1492,6527540
832,10,2272,3797,19579193
832,11,5239,-1267,29052410
832,12,485,2319,5612986
832,13,-6136,-111,37662817
832,14,-2175,-4924,28976401
832,15,4195,7903,80055434
832,16,-9463,-4660,111263969
832,17,-857,-2317,6102938
832,18,1537,-4035,18643594
832,19,10288,2086,110194340
832,20,-3099,-2296,14875417
832,21,-181,7155,51226786
832,22,7008,2975,57962689
832,23,-2378,-2415,11487109
832,24,5793,-5496,63764865
832,25,2347,79,5514650
832,26,-481,3084,9742417
832,27,1319,453,1944970
832,28,163,-187,61538
832,29,-1575,-368,2616049
832,30,-486,494,480232
832,31,7,221,48890
832,32,762,337,694213
832,33,-438,261,259965
832,34,-419,-117,189250
832,35,2435,-1667,8708114
832,36,-564,2726,7749172
832,37,499,-1525,2574626
832,38,-128,-34,17540
832,39,-67,-28,5273
832,40,1310,548,2016404
832,41,136,447,218305
832,42,200,722,561284
832,43,-655,463,643394
832,44,456,-1024,1256512
832,45,490,-212,285044
832,46,-227,387,201298
832,47,439,1001,1194722
832,48,-51,69,7362
832,49,327,-724,631105
832,50,559,-170,341381
832,51,-491,403,403490
832,52,-609,462,584325
832,53,-619,-872,1143545
832,54,226,713,559445
832,55,1817,-908,4125953
832,56,-5070,-2567,32294389
832,57,3725,-1766,16994381
832,58,-345,-922,969109
832,59,20,1239,1535521
832,60,1121,1388,3183185
832,61,-2678,-736,7713380
832,62,1018,-699,1524925
832,63,-1509,-2464,8348377
833,0,-1547,1462,4530653
833,1,-4545,2717,28039114
833,2,9026,746,82025192
833,3,-1634,1246,4222472
833,4,-7127,-2956,59532065
833,5,-6658,3109,53994845
833,6,-1333,5968,37393913
833,7,8759,-3112,86404625
833,8,-946,-1941,4662397
833,9,-2489,3098,15792725
833,10,5111,-2434,32046677
833,11,5562,-4186,48458440
833,12,3598,1429,14987645
833,13,697,-2434,6410165
833,14,-5882,6619,78409085
833,15,-4403,-1676,22195385
833,16,-8641,-4453,94496090
833,17,-1966,-399,4024357
833,18,-2545,3292,17314289
833,19,-2424,2176,10610752
833,20,864,2703,8052705
833,21,-3587,-2837,20915138
833,22,-2943,5429,38135290
833,23,-1583,-7782,63065413
833,24,-16,-4931,24315017
833,25,1537,-1348,4179473
833,26,-7900,-4178,79865684
833,27,1667,-1417,4786778
833,28,814,1207,2119445
833,29,111,-364,144817
833,30,-920,-121,861041
833,31,570,1008,1340964
833,32,972,482,1177108
833,33,-254,306,158152
833,34,251,-363,194770
833,35,103,352,134513
833,36,-2389,-1944,9486457
833,37,207,-1522,2359333
833,38,493,126,258925
833,39,165,226,78301
833,40,614,-616,756452
833,41,-2011,-831,4734682
833,42,-187,128,51353
833,43,-363,-506,387805
833,44,14,475,225821
833,45,91,-132,25705
833,46,-55,-729,534466
833,47,-379,-710,647741
833,48,1452,-242,2166868
833,49,-989,1043,2065970
833,50,647,805,1066634
833,51,-341,-485,351506
833,52,272,469,293945
833,53,618,215,428149
833,54,-985,-822,1645909
833,55,-203,752,606713
833,56,-455,-3283,10985114
833,57,-105,6226,38774101
833,58,-338,-296,201860
833,59,349,-3286,10919597
833,60,-120,-923,866329
833,61,-2131,-1112,5777705
833,62,152,4586,21054500
833,63,1324,-396,1909792
834,0,-3710,1607,16346549
834,1,-409,4160,17472881
834,2,1701,-2311,8234122
834,3,-2391,1288,7375825
834,4,-3140,370,9996500
834,5,-1235,227,1576754
834,6,4643,5388,50587993
834,7,4792,-1345,24772289
834,8,-1874,5862,37874920
834,9,2054,1932,7951540
834,10,32,8926,79674500
834,11,5601,-3942,46910565
834,12,716,-2518,6852980
834,13,-440,-477,421129
834,14,7081,-5559,81043042
834,15,-4165,4476,37381801
834,16,936,-760,1453696
834,17,6418,-4607,62415173
834,18,2708,-4224,25175440
834,19,-3029,-3439,21001562
834,20,-3376,4142,28553540
834,21,-6635,1645,46729250
834,22,6267,151,39298090
834,23,-4456,-1546,22246052
834,24,2683,-1203,8645698
834,25,-6280,8038,104047844
834,26,11644,-846,136298452
834,27,-6165,4401,57376026
834,28,330,619,492061
834,29,-1152,-71,1332145
834,30,109,494,255917
834,31,-820,132,689824
834,32,778,300,695284
834,33,78,-211,50605
834,34,583,1063,1469858
834,35,1611,-536,2882617
834,36,-1037,303,1167178
834,37,726,-473,750805
834,38,1072,1509,3426265
834,39,1467,-265,2222314
834,40,-335,-1274,1735301
834,41,-1286,164,1680692
834,42,624,-1303,2087185
834,43,-56,268,74960
834,44,509,-1236,1786777
834,45,-737,-57,546418
834,46,-1231,257,1581410
834,47,787,1440,2692969
834,48,-1664,-374,2908772
834,49,678,125,475309
834,50,-354,-699,613917
834,51,-885,846,1498941
834,52,-492,-431,427825
834,53,-69,1119,1256922
834,54,874,88,771620
834,55,1281,-1745,4685986
834,56,-3027,-247,9223738
834,57,1863,1163,4823338
834,58,-1974,-918,4739400
834,59,2115,-1213,5944594
834,60,-1932,-1017,4766913
834,61,-552,1636,2981200
834,62,686,1670,3259496
834,63,-2785,-1457,9879074
835,0,-1777,4999,28147730
835,1,6269,-802,39943565
835,2,-6088,1390,38995844
835,3,3982,3325,26911949
835,4,-3111,-968,10615345
835,5,9768,-5338,123908068
835,6,2278,-4537,25773653
835,7,-7333,5492,83934953
835,8,-4336,1491,21023977
835,9,3210,1222,11797384
835,10,3142,-3334,20987720
835,11,2392,8593,79561313
835,12,729,-3863,15454210
835,13,-1259,1043,2672930
835,14,5183,2827,34855418
835,15,-4810,-6793,69280949
835,16,492,-3649,13557265
835,17,-2971,-2018,12899165
835,18,-2914,3892,23639060
835,19,-2971,-2388,14529385
835,20,-3509,-6704,57256697
835,21,1621,-7245,55117666
835,22,-6071,-2599,43611842
835,23,1451,-7916,64768457
835,24,-2803,4398,27199213
835,25,194,3245,10567661
835,26,565,663,758794
835,27,-1319,-1052,2846465
835,28,-1418,-718,2526248
835,29,-71,-377,147170
835,30,-60,302,94804
835,31,661,-156,461257
835,32,-1199,412,1607345
835,33,14,-74,5672
835,34,394,-840,860836
835,35,-1619,49,2623562
835,36,1386,-1459,4049677
835,37,216,-855,777681
835,38,481,283,311450
835,39,-2270,-181,5185661
835,40,-708,-438,693108
835,41,1873,-659,3942410
835,42,1537,-598,2719973
835,43,-533,-384,431545
835,44,211,-673,497450
835,45,-722,-890,1313384
835,46,-644,672,866320
835,47,210,240,101700
835,48,-936,-362,1007140
835,49,-37,-111,13690
835,50,-307,164,121145
835,51,340,622,502484
835,52,429,-4,184057
835,53,-512,-70,267044
835,54,238,803,701453
835,55,-2647,-518,7274933
835,56,1179,4338,20208285
835,57,-2027,-1720,7067129
835,58,-645,1183,1815514
835,59,976,-1597,3502985
835,60,2303,3588,18177553
835,61,1346,2081,6142277
835,62,-2023,-3312,15061873
835,63,-714,-1131,1788957
836,0,2476,-4637,27632345
836,1,1718,-8548,76019828
836,2,-1175,-2632,8308049
836,3,-2793,-431,7986610
836,4,2196,4813,27987385
836,5,639,-2817,8343810
836,6,2011,14,4044317
836,7,-3040,-4841,32676881
836,8,-2186,-2736,12264292
836,9,2534,-9149,90125357
836,10,-2785,8399,78299426
836,11,-5279,259,27934922
836,12,-3168,997,11030233
836,13,-629,1957,4225490
836,14,5582,8749,107703725
836,15,-2278,-2222,10126568
836,16,-263,-3803,14531978
836,17,8034,7928,127398340
836,18,-4591,-4842,44522245
836,19,2366,4116,22539412
836,20,-2352,20,5532304
836,21,2050,1222,5695784
836,22,9252,-5625,117240129
836,23,2958,9090,91377864
836,24,457,-1968,4081873
836,25,-4210,-1215,19200325
836,26,-121,1723,2983370
836,27,-2260,-2016,9171856
836,28,307,-1171,1465490
836,29,-48,-522,274788
836,30,1498,275,2319629
836,31,-1392,32,1938688
836,32,-198,-644,453940
836,33,-40,-215,47825
836,34,-1274,447,1822885
836,35,-1389,897,2733930
836,36,1005,1039,2089546
836,37,769,-153,614770
836,38,-414,819,842157
836,39,-253,-565,383234
836,40,-363,-202,172573
836,41,-582,1249,1898725
836,42,282,953,987733
836,43,604,1504,2626832
836,44,-7,-196,38465
836,45,927,-52,862033
836,46,-53,-302,94013
836,47,-183,150,55989
836,48,-449,-1957,4031450
836,49,1346,466,2028872
836,50,-13,89,8090
836,51,-6,-546,298152
836,52,-352,172,153488
836,53,151,-1277,1653530
836,54,349,928,982985
836,55,2070,554,4591816
836,56,1000,1260,2587600
836,57,1406,-3125,11742461
836,58,147,-1225,1522234
836,59,-1744,1761,6142657
836,60,1247,362,1686053
836,61,-1066,812,1795700
836,62,3012,-1544,11456080
836,63,885,-1219,2269186
837,0,1478,1534,4537640
837,1,-6179,-2298,43460845
837,2,340,-4661,21840521
837,3,-3293,2891,19201730
837,4,-3020,517,9387689
837,5,-4297,-33,18465298
837,6,4152,-916,18078160
837,7,-1757,-3287,13891418
837,8,-1023,-3099,10650330
837,9,1977,-7225,56109154
837,10,5665,-2557,38630474
837,11,-4250,-9182,102371624
837,12,1164,1793,4569745
837,13,-4144,-2740,24680336
837,14,-1724,-2097,7369585
837,15,4646,-359,21714197
837,16,-11088,-3839,137681665
837,17,-3830,-4986,39529096
837,18,-1152,1711,4254625
837,19,2144,8152,71051840
837,20,5186,3830,41563496
837,21,-7773,5964,95988825
837,22,6105,-6746,82779541
837,23,3104,-1030,10695716
837,24,-1932,-1984,7668880
837,25,-6620,5616,75363856
837,26,-2785,3752,21833729
837,27,4080,-363,16778169
837,28,-12,-281,79105
837,29,-286,-562,397640
837,30,853,3,727618
837,31,441,812,853825
837,32,660,-1088,1619344
837,33,-366,-70,138856
837,34,-798,-288,719748
837,35,769,-99,601162
837,36,-276,598,433780
837,37,17,-1638,2683333
837,38,478,34,229640
837,39,75,742,556189
837,40,-1238,201,1573045
837,41,-149,769,613562
837,42,-1272,425,1798609
837,43,161,656,456257
837,44,-393,592,504913
837,45,60,364,136096
837,46,-510,-713,768469
837,47,-309,896,898297
837,48,10,128,16484
837,49,-761,-389,730442
837,50,799,777,1242130
837,51,287,1358,1926533
837,52,76,507,262825
837,53,622,-1224,1885060
837,54,-552,-1272,1922688
837,55,1556,688,2894480
837,56,-1214,-1594,4014632
837,57,1158,688,1814308
837,58,-867,-1552,3160393
837,59,2260,-1969,8984561
837,60,1341,-1457,3921130
837,61,-1370,584,2217956
837,62,356,-390,278836
837,63,1326,-822,2433960
838,0,-9272,-5511,116341105
838,1,-3728,3269,24584345
838,2,2167,1931,8424650
838,3,-1914,-3023,12801925
838,4,-1257,-6011,37712170
838,5,1974,192,3933540
838,6,4264,-2833,26207585
838,7,-3195,1327,11968954
838,8,3001,662,9444245
838,9,6214,8217,106132885
838,10,4654,211,21704237
838,11,-1651,7888,64946345
838,12,1833,396,3516705
838,13,2085,-2588,11044969
838,14,133,-3926,15431165
838,15,-1233,-3464,13519585
838,16,-7202,1770,55001704
838,17,-4352,529,19219745
838,18,-2972,-7578,66258868
838,19,-5010,3819,39684861
838,20,73,5870,34462229
838,21,3933,-8407,86146138
838,22,-1890,3551,16181701
838,23,-8535,7133,123725914
838,24,118,-7283,53056013
838,25,1951,-2500,10056401
838,26,565,-2693,7571474
838,27,-2193,3910,20097349
838,28,-743,-199,591650
838,29,-60,773,601129
838,30,-975,1002,1954629
838,31,-583,-234,394645
838,32,-629,236,451337
838,33,-116,481,244817
838,34,1250,744,2116036
838,35,1265,-404,1763441
838,36,-141,-453,225090
838,37,-313,-393,252418
838,38,-809,-15,654706
838,39,128,-714,526180
838,40,-1307,-40,1709849
838,41,-51,250,65101
838,42,869,98,764765
838,43,-692,-1139,1776185
838,44,-2420,-661,6293321
838,45,1419,-854,2742877
838,46,301,368,226025
838,47,-464,-232,269120
838,48,-581,374,477437
838,49,-392,230,206564
838,50,679,72,466225
838,51,-512,-86,269540
838,52,-241,891,851962
838,53,606,-330,476136
838,54,198,-817,706693
838,55,1149,-1922,5014285
838,56,-560,-2168,5013824
838,57,484,1134,1520212
838,58,845,350,836525
838,59,2032,313,4226993
838,60,-1117,1334,3027245
838,61,1840,1192,4806464
838,62,-1016,-1069,2175017
838,63,-274,822,750760
839,0,-396,-2325,5562441
839,1,-557,-2633,7242938
839,2,1472,7429,57356825
839,3,6586,-171,43404637
839,4,1235,-44,1527161
839,5,-2401,2311,11105522
839,6,706,-3463,12490805
839,7,2848,-1360,9960704
839,8,-5064,-2346,31147812
839,9,-11,2079,4322362
839,10,-4109,1853,20317490
839,11,-5467,-1525,32213714
839,12,-7816,8483,133051145
839,13,-2081,-529,4610402
839,14,4618,564,21644020
839,15,-7781,6203,99021170
839,16,2297,-4116,22217665
839,17,-2451,-2596,12746617
839,18,-4597,1337,22919978
839,19,1940,-6601,47336801
839,20,5094,-1124,27212212
839,21,5936,7824,96451072
839,22,1670,7384,57312356
839,23,-1194,4203,19090845
839,24,1858,6100,40662164
839,25,9730,2587,101365469
839,26,-1819,-1971,7193602
839,27,5041,6423,66666610
839,28,543,1121,1551490
839,29,-588,-941,1231225
839,30,-587,-12,344713
839,31,-658,82,439688
839,32,-407,-1053,1274458
839,33,-1054,-79,1117157
839,34,262,473,292373
839,35,531,1405,2255986
839,36,-659,-1062,1562125
839,37,-18,-135,18549
839,38,969,-53,941770
839,39,-292,-366,219220
839,40,1083,980,2133289
839,41,147,819,692370
839,42,-95,1478,2193509
839,43,-607,648,788353
839,44,-166,464,242852
839,45,-770,1001,1594901
839,46,1408,590,2330564
839,47,434,-134,206312
839,48,-277,456,284665
839,49,887,340,902369
839,50,-182,-89,41045
839,51,659,150,456781
839,52,218,138,66568
839,53,447,616,579265
839,54,-587,-404,507785
839,55,728,-1993,4502033
839,56,1593,-1114,3778645
839,57,-2077,75,4319554
839,58,-423,2145,4779954
839,59,-1419,-1047,3109770
839,60,-715,-554,818141
839,61,1295,-1521,3990466
839,62,494,1641,2936917
839,63,382,-2172,4863508
840,0,-3985,3220,26248625
840,1,3044,-4030,25506836
840,2,-2321,-1989,9343162
840,3,-1266,-7366,55860712
840,4,1729,-5819,36850202
840,5,7229,5390,81310541
840,6,5631,846,32423877
840,7,1171,-2320,6753641
840,8,-343,-1326,1875925
840,9,3652,7536,70128400
840,10,6241,-2778,46667365
840,11,-6401,1563,43415770
840,12,-479,3995,16189466
840,13,-4748,6216,61182160
840,14,-1493,-3285,13020274
840,15,-5222,-5526,57805960
840,16,-7418,-5051,80539325
840,17,-5953,2466,41519365
840,18,-1719,8265,71265186
840,19,2463,2540,12517969
840,20,-3407,-2802,19458853
840,21,-4011,4507,36401170
840,22,2923,-1572,11015113
840,23,1824,-4104,20169792
840,24,7345,-2192,58753889
840,25,4474,-2055,24239701
840,26,-4383,-1008,20226753
840,27,-2721,5569,38417602
840,28,139,59,22802
840,29,-702,-461,705325
840,30,-1082,845,1884749
840,31,897,629,1200250
840,32,-324,-550,407476
840,33,-692,96,488080
840,34,-50,-238,59144
840,35,-475,-717,739714
840,36,503,-920,1099409
840,37,22,-23,1013
840,38,-738,-90,552744
840,39,-1377,-644,2310865
840,40,-682,-116,478580
840,41,-298,-3,88813
840,42,-1385,240,1975825
840,43,106,28,12020
840,44,177,34,32485
840,45,1544,591,2733217
840,46,241,241,116162
840,47,363,-704,627385
840,48,-1191,165,1445706
840,49,64,673,457025
840,50,572,614,704180
840,51,447,-436,389905
840,52,717,-376,655465
840,53,65,-964,933521
840,54,159,400,185281
840,55,-526,-1293,1948525
840,56,1222,2061,5741005
840,57,759,-427,758410
840,58,1826,-1281,4975237
840,59,908,1121,2081105
840,60,-1858,3338,14594408
840,61,-285,1632,2744649
840,62,822,575,1006309
840,63,453,-339,320130
841,0,-3358,-8806,88821800
841,1,-5855,3040,43522625
841,2,1758,-3579,15899805
841,3,-4113,2632,23844193
841,4,-4266,-785,18814981
841,5,3677,3306,24449965
841,6,-1368,-1863,5342193
841,7,-2215,4259,23045306
841,8,932,-3151,10797425
841,9,-1719,-545,3251986
841,10,-1895,1024,4639601
841,11,-10615,7060,162521825
841,12,-494,3592,13146500
841,13,6364,1372,42382880
841,14,2754,2884,15901972
841,15,-1792,5238,30647908
841,16,2316,2102,9782260
841,17,2296,-4397,24605225
841,18,-3547,2401,18346010
841,19,5663,-1075,33225194
841,20,447,-1190,1615909
841,21,-382,-4085,16833149
841,22,5588,2175,35956369
841,23,-8453,2281,76656170
841,24,-5815,-4180,51286625
841,25,2773,-5152,34232633
841,26,2446,8974,86515592
841,27,7121,3678,64236325
841,28,-463,424,394145
841,29,708,55,504289
841,30,-297,121,102850
841,31,-306,-368,229060
841,32,-892,-1054,1906580
841,33,-191,493,279530
841,34,-1026,2048,5246980
841,35,1157,601,1699850
841,36,-1736,994,4001732
841,37,566,741,869437
841,38,823,168,705553
841,39,-271,-749,634442
841,40,1312,857,2455793
841,41,668,-435,635449
841,42,396,785,773041
841,43,0,491,241081
841,44,-332,-341,226505
841,45,1607,-1119,3834610
841,46,1014,-152,1051300
841,47,-1863,368,3606193
841,48,79,24,6817
841,49,78,68,10708
841,50,205,5,42050
841,51,-936,296,963712
841,52,753,-369,703170
841,53,-50,-1057,1119749
841,54,-445,31,198986
841,55,3624,619,13516537
841,56,-2532,-3501,18668025
841,57,3276,1521,13045617
841,58,-164,-875,792521
841,59,-372,-736,680080
841,60,-1745,-126,3060901
841,61,-627,-2351,5920330
841,62,-1545,-182,2420149
841,63,1665,56,2775361
842,0,178,1880,3566084
842,1,2276,4295,23627201
842,2,-924,-821,1527817
842,3,-750,1613,3164269
842,4,244,7640,58429136
842,5,2961,2171,13480762
842,6,-6161,-2978,46826405
842,7,-3735,2532,20361249
842,8,-5566,-1911,34632277
842,9,3098,-3635,22810829
842,10,-174,2260,5137876
842,11,-3836,-4011,30803017
842,12,-1457,550,2425349
842,13,-2913,2546,14967685
842,14,-5520,7922,93228484
842,15,5358,2059,32947645
842,16,-530,-5736,33182596
842,17,5681,-5290,60257861
842,18,-6322,7392,94609348
842,19,1821,-2607,10112490
842,20,-6007,-6397,77005658
842,21,9158,-3574,96642440
842,22,-7747,3194,70217645
842,23,7210,464,52199396
842,24,-202,2633,6973493
842,25,-1559,744,2984017
842,26,1833,-4155,20623914
842,27,-3473,-7931,74962490
842,28,-344,-736,660032
842,29,120,-258,80964
842,30,626,-324,496852
842,31,-210,552,348804
842,32,-106,-282,90760
842,33,-283,-188,115433
842,34,-73,-519,274690
842,35,-1022,-723,1567213
842,36,706,591,847717
842,37,298,-122,103688
842,38,1253,-706,2068445
842,39,-1520,-1028,3367184
842,40,831,858,1426725
842,41,1119,-954,2162277
842,42,785,1152,1943329
842,43,-1143,-858,2042613
842,44,543,444,491985
842,45,-96,1058,1128580
842,46,-392,-102,164068
842,47,713,-255,573394
842,48,1703,-1076,4057985
842,49,-19,-1012,1024505
842,50,-437,1071,1338010
842,51,-816,285,747081
842,52,534,-394,440392
842,53,-154,108,35380
842,54,382,944,1037060
842,55,-3279,3,10751850
842,56,-282,210,123624
842,57,-1217,-1403,3449498
842,58,340,-244,175136
842,59,-2868,345,8344449
842,60,-1957,1375,5720474
842,61,1510,-706,2778536
842,62,-752,-2077,4879433
842,63,864,-571,1072537
843,0,-1963,-3600,16813369
843,1,-21,2828,7998025
843,2,-4215,5906,52647061
843,3,2648,10670,120860804
843,4,-3070,2067,13697389
843,5,-5131,4012,42423305
843,6,-707,-4729,22863290
843,7,2888,-3625,21481169
843,8,5771,2882,41610365
843,9,-6123,-7379,91940770
843,10,6037,156,36469705
843,11,-182,5629,31718765
843,12,-2739,2746,15042637
843,13,2952,2668,15832528
843,14,5413,415,29472794
843,15,-6162,-988,38946388
843,16,-1744,9547,94186745
843,17,-1660,4929,27050641
843,18,2611,3904,22058537
843,19,4814,-154,23198312
843,20,291,-2197,4911490
843,21,-1127,3441,13110610
843,22,1437,-494,2309005
843,23,-1452,-431,2294065
843,24,-9704,3527,106607345
843,25,1222,756,2064820
843,26,3162,5397,39125853
843,27,4717,-4804,45328505
843,28,972,410,1112884
843,29,293,1598,2639453
843,30,487,-407,402818
843,31,668,885,1229449
843,32,-960,125,937225
843,33,-310,-6,96136
843,34,-34,1748,3056660
843,35,140,493,262649
843,36,890,-974,1740776
843,37,-1195,-1045,2520050
843,38,358,639,536485
843,39,1115,478,1471709
843,40,-99,597,366210
843,41,-445,526,474701
843,42,-64,-1006,1016132
843,43,320,1767,3224689
843,44,39,-589,348442
843,45,-1036,-1135,2361521
843,46,453,-136,223705
843,47,-18,330,109224
843,48,-213,298,134173
843,49,798,911,1466725
843,50,-122,-397,172493
843,51,1256,5,1577561
843,52,-93,-250,71149
843,53,-1157,-579,1673890
843,54,-294,419,261997
843,55,1835,-2234,8357981
843,56,-930,1085,2042125
843,57,-1185,-2196,6226641
843,58,-2771,1667,10457330
843,59,-941,-1958,4719245
843,60,-918,-3420,12539124
843,61,-57,1199,1440850
843,62,2047,1501,6443210
843,63,-2015,2405,9844250
844,0,-215,403,208634
844,1,7458,-933,56492253
844,2,3805,147,14499634
844,3,-452,-3003,9222313
844,4,5431,-1371,31375402
844,5,-1013,-1108,2253833
844,6,7688,5039,84496865
844,7,3815,-1907,18190874
844,8,-3789,-3857,29232970
844,9,1013,-2398,6776573
844,10,2277,1958,9018493
844,11,2147,-8647,79380218
844,12,1713,5603,34327978
844,13,2852,519,8403265
844,14,1518,2457,8341173
844,15,-3465,903,12821634
844,16,-1669,-3416,14454617
844,17,-250,-5738,32987144
844,18,-174,-3112,9714820
844,19,-47,-7227,52231738
844,20,5032,1288,26979968
844,21,-4271,-525,18517066
844,22,-7017,-6142,86962453
844,23,9268,-2473,92011553
844,24,-3340,2089,15519521
844,25,5798,6192,71957668
844,26,3249,-5664,42636897
844,27,-3242,10790,126934664
844,28,331,557,419810
844,29,337,-1134,1399525
844,30,479,-842,938405
844,31,-282,704,575140
844,32,1104,-926,2076292
844,33,-375,187,175594
844,34,-202,596,396020
844,35,-2101,-922,5264285
844,36,-341,-1324,1869257
844,37,78,217,53173
844,38,809,-336,767377
844,39,398,-536,445700
844,40,588,-1382,2255668
844,41,-310,430,281000
844,42,-24,571,326617
844,43,-298,-677,547133
